SampleID,Replicate,Acipenser,Anatidae,Anserinae,Aythya,Balaenoptera.physalus,Batrachoseps.attenuatus,Bos.taurus,Brevoortia,Buteo,Cairina.moschata,Capra.hircus,Catharus,Cavia.porcellus,Chanos.chanos,Clupeidae,Columbidae,Corvus,Cyprinus.carpio,Didelphis.virginiana,Engraulis,Felis.catus,Fulica.americana,Gadus.morhua,Gallus.gallus,Junco.hyemalis,Lithobates.catesbeianus,Mephitis.mephitis,Merluccius,Microtus.californicus,Morone.chrysops,Mus.musculus,Neotamias,Numida.meleagris,Oncorhynchus,Oryctolagus.cuniculus,Otospermophilus.beecheyi,Ovis.aries,Passer.domesticus,Passeriformes,Peromyscus,Plestiodon.skiltonianus,Procyon.lotor,Psaltriparus.minimus,Rattus.norvegicus,Rattus.rattus,Salmo.salar,Scapanus.latimanus,Sciurus.carolinensis,Sebastes,Sorex,Sturnus.vulgaris,Sus.scrofa,Sylvilagus.bachmani,Thomomys.bottae,Tilapia,Trochilidae,Turdus.migratorius,Tyto.alba,Zalophus.californianus
S21_3208,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729559748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157232704,0,0,0,0,0,0,0,0.113207547,0,0,0,0,0,0,0
S21_3209,None,0,0.048918156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.920978363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030103481,0,0,0,0,0,0,0
S21_3211,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139442231,0,0,0,0,0,0,0,0.541832669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3187251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S21_3214,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186046512,0,0,0.697674419,0,0,0,0,0,0,0,0,0,0.11627907,0,0,0,0,0,0,0
S21_3216,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S21_3218,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367799114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.632200886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S21_3219,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041218638,0,0,0,0,0,0,0,0.103942652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037634409,0,0,0,0,0,0,0,0,0,0,0,0.817204301,0,0,0,0,0
S21_3221,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.688372093,0,0,0,0,0,0,0,0,0,0,0,0.088372093,0,0,0,0,0
S21_3222,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.903225806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096774194,0,0,0,0,0
S21_3223,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111916436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08654871,0,0.801534854,0,0,0,0,0
S21_3224,None,0,0,0,0,0,0,0,0.005734983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118019922,0,0,0,0,0.008451554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867793541,0,0,0,0,0
S21_3225,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.575757576,0,0,0,0,0,0,0,0,0,0,0,0.424242424,0,0,0,0,0
S21_3226,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404530744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233009709,0,0.362459547,0,0,0,0,0
S21_3227,None,0,0,0,0,0,0,0.022988506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151340996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.825670498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S21_3228,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06547619,0,0,0,0,0,0,0,0.291666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077380952,0,0.56547619,0,0,0,0,0
S21_3229,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006331976,0,0,0,0,0,0.993668024,0,0,0,0,0
S21_3230,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04754648,0,0,0,0,0,0,0,0,0,0.95245352,0,0,0,0,0,0,0
S21_3231,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.759829968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019128587,0,0,0.187035069,0,0,0,0,0,0,0,0,0,0,0,0.034006376,0,0,0,0,0
S21_3232,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194736842,0,0,0.797940503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007322654,0,0,0,0,0,0,0
S21_3234,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273189522,0,0,0.714483821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012326656,0,0,0,0,0,0,0
S21_3235,None,0,0,0,0,0,0,0.007488767,0,0,0,0,0,0,0,0,0.019970045,0,0,0,0,0,0,0,0.965052421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007488767,0,0,0,0,0,0,0
S21_3236,None,0,0,0,0,0,0,0.02173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97826087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S21_3237,None,0,0.18321786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.581986143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234795997,0,0,0,0,0,0,0
S21_3239,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039356394,0,0,0.290127264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.670516342,0,0,0,0,0
S21_3241,None,0,0,0,0,0,0,0.022594142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.811715481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165690377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S21_3243,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.883268482,0,0,0,0,0,0,0,0,0,0,0,0.116731518,0,0,0,0,0
S21_3244,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733563411,0,0,0.005507913,0,0,0,0,0.007320644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253608032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S21_3245,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032786885,0,0,0,0,0,0,0,0.198211624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76900149,0,0,0,0,0
S21_3246,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.900302115,0,0,0,0,0,0,0.099697885,0,0,0,0,0,0,0
S21_3251,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077534791,0,0,0,0,0.06361829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.858846918,0,0,0,0,0
S21_3252,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.727087576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081466395,0,0,0,0,0,0,0,0,0,0,0,0.191446029,0,0,0,0,0
S21_3253,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.810567119,0,0,0,0,0,0,0.189432881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S21_3254,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042721519,0,0,0,0,0,0,0,0.07278481,0,0,0,0,0,0,0,0,0,0.868670886,0,0,0.015822785,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S21_3255,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S21_3258,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145054945,0,0,0,0.189010989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404395604,0,0,0,0,0,0,0,0,0,0.261538462,0,0,0,0,0
S21_3259,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002670227,0,0,0,0.997329773,0,0,0,0,0
S21_3260,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228007181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393177738,0,0,0,0.378815081,0,0,0,0,0
S21_3264,None,0,0,0,0,0,0,0,0.042194093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.932489451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025316456,0,0,0,0,0,0,0
S21_3268,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S21_3270,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S21_3278,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.478599222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.521400778,0,0,0,0,0
S21_3295,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S21_3296,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055762082,0,0.944237918,0,0,0,0,0
S21_3304,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36097561,0,0,0,0,0,0,0.126829268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.512195122,0,0,0,0,0
S21_3340,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.928571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S21_3347,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.656675749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343324251,0,0,0,0,0
S21_3349,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.785964912,0,0,0,0,0,0,0,0,0,0.214035088,0,0,0,0,0,0,0
S21_3350,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317857143,0,0,0,0,0,0,0,0,0,0.417857143,0,0.242857143,0,0,0,0,0
S21_3355,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.673469388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326530612,0,0,0,0,0,0,0
S21_3359,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964559387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035440613,0,0,0,0,0,0,0
S21_3360,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.977675371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022324629,0,0,0,0,0,0,0
S21_3361,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097560976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.902439024,0,0,0,0,0
S21_3362,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.985671481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014328519,0,0,0,0,0,0,0
S21_3363,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.807775847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192224153,0,0,0,0,0,0,0
S21_3364,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87833082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039718451,0,0,0,0.081950729,0,0,0,0,0,0,0
S21_3366,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.936773685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023636006,0,0,0,0.039590309,0,0,0,0,0,0,0
S21_3369,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.605774897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142015321,0,0,0,0,0,0,0.019446081,0,0.232763701,0,0,0,0,0
S21_3370,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S21_3374,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86682243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13317757,0,0,0,0,0,0,0
S21_3376,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S21_3383,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414114514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.585885486,0,0,0,0,0,0,0
S21_3384,None,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437908497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021836007,0,0.040255496,0,0,0,0,0
S21_3385,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.951851852,0,0,0,0,0,0,0,0,0,0,0,0,0.048148148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S21_3387,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89654597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051393292,0,0,0,0,0,0,0,0.052060738,0,0,0,0,0,0,0
S21_3389,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.764430755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235569245,0,0,0,0,0,0,0
S21_3391,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.832160059,0,0,0,0.005187106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008892182,0,0,0,0,0,0.153760652,0,0,0,0,0,0,0
S21_3392,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91,0,0,0,0,0
S21_3395,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S21_3397,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.922010399,0,0,0,0,0,0,0,0.050259965,0,0,0,0,0.027729636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S21_3398,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044228095,0,0,0.493741307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12433936,0,0.060500695,0,0,0,0,0,0,0,0.277190542,0,0,0,0,0,0,0
S21_3403,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S21_3404,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015748031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984251969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S21_3405,None,0,0.116348672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299476244,0,0,0,0,0,0,0,0,0,0,0.026748971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349569772,0,0.207856341,0,0,0,0,0
S21_3407,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80954142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009985207,0,0,0.018121302,0,0,0,0.063239645,0,0.099112426,0,0,0,0,0
S21_3408,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379464286,0,0,0,0,0,0,0,0,0,0,0,0,0.013392857,0,0,0,0,0,0,0,0,0,0,0.258928571,0,0,0,0.318452381,0,0.029761905,0,0,0,0,0
S21_3412,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S21_3414,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S21_3416,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S21_3417,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.871428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128571429,0,0,0,0,0,0,0
S21_3419,None,0,0.044414536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.800358905,0,0,0,0,0,0,0.072678331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02422611,0,0.058322118,0,0,0,0,0
S21_3421,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.679261412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017951787,0,0,0,0,0,0,0,0.302786801,0,0,0,0,0
S21_3422,None,0,0.384313725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.450980392,0,0,0,0,0
S21_3423,None,0,0.020234382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.880111289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099654329,0,0,0,0,0
S21_3424,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027734977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008012327,0,0,0,0,0,0,0,0,0,0,0,0.964252696,0,0,0,0,0
S21_3425,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089719626,0,0,0,0,0,0,0,0,0,0.910280374,0,0,0,0,0
S21_4896,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237762238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.692307692,0,0,0,0,0,0,0,0,0,0,0,0.06993007,0,0,0,0,0
S21_4898,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S21_4899,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.866459627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124223602,0,0.00931677,0,0,0,0,0
S21_4901,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077994429,0,0,0.922005571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S21_4902,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S21_4905,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S21_4906,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00781002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99218998,0,0,0,0,0
S21_4907,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S21_4908,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80103441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19896559,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S21_4909,None,0,0,0,0,0,0,0,0,0,0.007246377,0,0,0,0,0,0,0,0,0,0,0,0,0,0.728985507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044927536,0,0,0,0,0.015217391,0,0,0,0,0,0,0,0.203623188,0,0,0,0,0,0,0
S21_4910,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S21_4912,None,0,0,0,0,0,0,0.043190325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24071408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70745753,0,0.008638065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S21_4913,None,0,0.017326733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.905940594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076732673,0,0,0,0,0,0,0
S21_4915,None,0,0,0,0,0,0,0.005806452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.656129032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014516129,0,0.323548387,0,0,0,0,0
